,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation1,param_activation2,param_batch_size,param_dropout1,param_dropout2,param_epochs,param_input_dim,param_loss,param_optimizer,param_units1,param_units2,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,3.512412905693054,0.49556728759102364,0.12251462936401367,0.014313084847013572,relu,relu,32,0.1,0.1,100,954,categorical_crossentropy,adam,50,50,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 100, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 50, 'units2': 50}",0.5687500238418579,0.6187499761581421,0.5625,0.6312500238418579,0.65625,0.6499999761581421,0.606249988079071,0.5249999761581421,0.625,0.625,0.6068749964237213,0.03976984648040873,410
1,3.3235902547836305,0.05156517311271437,0.13454928398132324,0.054677355645287085,relu,relu,32,0.1,0.1,100,954,categorical_crossentropy,adam,50,100,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 100, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 50, 'units2': 100}",0.543749988079071,0.612500011920929,0.5687500238418579,0.643750011920929,0.643750011920929,0.550000011920929,0.59375,0.4937500059604645,0.606249988079071,0.643750011920929,0.590000006556511,0.047860476368142855,741
2,3.486070227622986,0.07743839270925591,0.11708261966705322,0.0016942705634396143,relu,relu,32,0.1,0.1,100,954,categorical_crossentropy,adam,50,200,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 100, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 50, 'units2': 200}",0.53125,0.6187499761581421,0.612500011920929,0.5625,0.606249988079071,0.612500011920929,0.6000000238418579,0.5,0.6499999761581421,0.5687500238418579,0.5862500011920929,0.042920707131280454,812
3,4.08832881450653,0.07742433540883287,0.1176297426223755,0.0015049798779513917,relu,relu,32,0.1,0.1,100,954,categorical_crossentropy,adam,50,500,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 100, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 50, 'units2': 500}",0.5375000238418579,0.6000000238418579,0.5874999761581421,0.6312500238418579,0.6312500238418579,0.643750011920929,0.6312500238418579,0.543749988079071,0.5874999761581421,0.6312500238418579,0.6025000095367432,0.036250008385761354,485
4,3.7116331338882445,0.08298413666697824,0.11650960445404053,0.002272498692775609,relu,relu,32,0.1,0.1,100,954,categorical_crossentropy,adam,100,50,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 100, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 100, 'units2': 50}",0.574999988079071,0.59375,0.59375,0.6499999761581421,0.606249988079071,0.59375,0.574999988079071,0.518750011920929,0.643750011920929,0.6000000238418579,0.5949999988079071,0.034888210968202944,640
5,3.8729899883270265,0.10290508206545844,0.11691813468933106,0.0018368160448096198,relu,relu,32,0.1,0.1,100,954,categorical_crossentropy,adam,100,100,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 100, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 100, 'units2': 100}",0.5562499761581421,0.6000000238418579,0.6187499761581421,0.637499988079071,0.612500011920929,0.5625,0.6187499761581421,0.512499988079071,0.59375,0.6000000238418579,0.5912499964237213,0.03537743088791739,719
6,4.109089636802674,0.06430245574762211,0.11681568622589111,0.002234122204864652,relu,relu,32,0.1,0.1,100,954,categorical_crossentropy,adam,100,200,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 100, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 100, 'units2': 200}",0.518750011920929,0.5375000238418579,0.612500011920929,0.6187499761581421,0.59375,0.59375,0.5687500238418579,0.48124998807907104,0.59375,0.6187499761581421,0.5737500011920929,0.0443529824921128,1042
7,4.8585200071334835,0.07650140652228188,0.11696908473968506,0.0016398265924948657,relu,relu,32,0.1,0.1,100,954,categorical_crossentropy,adam,100,500,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 100, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 100, 'units2': 500}",0.518750011920929,0.5249999761581421,0.574999988079071,0.625,0.637499988079071,0.6000000238418579,0.581250011920929,0.512499988079071,0.643750011920929,0.5562499761581421,0.5774999976158142,0.04653628158393726,982
8,4.810577845573425,0.039854249454015236,0.138655424118042,0.06672062287922405,relu,relu,32,0.1,0.1,100,954,categorical_crossentropy,adam,200,50,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 100, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 200, 'units2': 50}",0.6312500238418579,0.5687500238418579,0.6312500238418579,0.6187499761581421,0.606249988079071,0.612500011920929,0.59375,0.5,0.59375,0.574999988079071,0.5931250035762787,0.03702301052432851,686
9,5.097975707054138,0.1418670891534247,0.11761622428894043,0.0019788220059737105,relu,relu,32,0.1,0.1,100,954,categorical_crossentropy,adam,200,100,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 100, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 200, 'units2': 100}",0.5,0.606249988079071,0.625,0.625,0.643750011920929,0.574999988079071,0.59375,0.48750001192092896,0.637499988079071,0.574999988079071,0.5868749976158142,0.05179964202003321,803
10,5.41019024848938,0.11027934645458776,0.14127986431121825,0.07158893188336679,relu,relu,32,0.1,0.1,100,954,categorical_crossentropy,adam,200,200,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 100, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 200, 'units2': 200}",0.53125,0.543749988079071,0.6000000238418579,0.6187499761581421,0.5562499761581421,0.59375,0.612500011920929,0.512499988079071,0.5625,0.59375,0.5724999964237213,0.03448278983845698,1057
11,6.545352458953857,0.15260163445248506,0.11756327152252197,0.0018463504102912709,relu,relu,32,0.1,0.1,100,954,categorical_crossentropy,adam,200,500,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 100, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 200, 'units2': 500}",0.4937500059604645,0.6000000238418579,0.5562499761581421,0.625,0.5874999761581421,0.5687500238418579,0.581250011920929,0.48124998807907104,0.6312500238418579,0.6187499761581421,0.5743750005960464,0.04916887680352681,1033
12,8.012027359008789,0.16403809115317664,0.1463315725326538,0.0783969634557101,relu,relu,32,0.1,0.1,100,954,categorical_crossentropy,adam,500,50,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 100, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 500, 'units2': 50}",0.5687500238418579,0.637499988079071,0.574999988079071,0.625,0.643750011920929,0.612500011920929,0.59375,0.5625,0.606249988079071,0.581250011920929,0.6006250023841858,0.027450237115765972,526
13,8.31567895412445,0.14323236370228037,0.11826128959655761,0.0011914492481201813,relu,relu,32,0.1,0.1,100,954,categorical_crossentropy,adam,500,100,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 100, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 500, 'units2': 100}",0.59375,0.612500011920929,0.6187499761581421,0.606249988079071,0.606249988079071,0.6000000238418579,0.6499999761581421,0.543749988079071,0.6000000238418579,0.612500011920929,0.6043749988079071,0.025007808211003554,458
14,9.089503526687622,0.1550289503770389,0.11966979503631592,0.003804268519176485,relu,relu,32,0.1,0.1,100,954,categorical_crossentropy,adam,500,200,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 100, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 500, 'units2': 200}",0.550000011920929,0.606249988079071,0.6000000238418579,0.643750011920929,0.612500011920929,0.574999988079071,0.612500011920929,0.543749988079071,0.612500011920929,0.6625000238418579,0.6018750071525574,0.03547116645278317,495
15,11.936220836639404,0.729802239079981,0.12020516395568848,0.0018013357544587158,relu,relu,32,0.1,0.1,100,954,categorical_crossentropy,adam,500,500,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 100, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 500, 'units2': 500}",0.581250011920929,0.5625,0.5562499761581421,0.6000000238418579,0.5562499761581421,0.574999988079071,0.612500011920929,0.5062500238418579,0.6312500238418579,0.5375000238418579,0.5718750059604645,0.034826582177498046,1061
16,7.954358720779419,0.21683920801345102,0.11834442615509033,0.0014359503319376881,relu,relu,32,0.1,0.1,250,954,categorical_crossentropy,adam,50,50,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 250, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 50, 'units2': 50}",0.612500011920929,0.6875,0.6625000238418579,0.643750011920929,0.581250011920929,0.6187499761581421,0.6499999761581421,0.518750011920929,0.625,0.5874999761581421,0.61875,0.0455006859892736,221
17,7.936397457122803,0.22349379214626228,0.11806271076202393,0.002197601629419308,relu,relu,32,0.1,0.1,250,954,categorical_crossentropy,adam,50,100,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 250, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 50, 'units2': 100}",0.5687500238418579,0.643750011920929,0.6875,0.6312500238418579,0.5874999761581421,0.5562499761581421,0.612500011920929,0.5874999761581421,0.574999988079071,0.6187499761581421,0.6068749964237213,0.03796071793720289,410
18,8.231149196624756,0.1550124411020119,0.11822452545166015,0.00262145200727886,relu,relu,32,0.1,0.1,250,954,categorical_crossentropy,adam,50,200,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 250, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 50, 'units2': 200}",0.5062500238418579,0.65625,0.643750011920929,0.637499988079071,0.574999988079071,0.581250011920929,0.625,0.5249999761581421,0.5874999761581421,0.6187499761581421,0.5956249952316284,0.0477665206381001,627
19,9.654246187210083,0.18335023679398416,0.11776049137115478,0.002232753149610492,relu,relu,32,0.1,0.1,250,954,categorical_crossentropy,adam,50,500,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 250, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 50, 'units2': 500}",0.59375,0.6187499761581421,0.6499999761581421,0.6187499761581421,0.6000000238418579,0.574999988079071,0.65625,0.550000011920929,0.606249988079071,0.5874999761581421,0.6056249916553498,0.030675972466148452,439
20,8.810714840888977,0.10725470479338743,0.1198136568069458,0.003851331091832382,relu,relu,32,0.1,0.1,250,954,categorical_crossentropy,adam,100,50,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 250, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 100, 'units2': 50}",0.5375000238418579,0.6312500238418579,0.6312500238418579,0.6187499761581421,0.59375,0.637499988079071,0.6312500238418579,0.6000000238418579,0.6000000238418579,0.625,0.610625010728836,0.02851123229904678,343
21,9.071914291381836,0.14667836249404081,0.1191089391708374,0.0023331337180922873,relu,relu,32,0.1,0.1,250,954,categorical_crossentropy,adam,100,100,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 250, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 100, 'units2': 100}",0.6000000238418579,0.59375,0.6499999761581421,0.612500011920929,0.6000000238418579,0.5687500238418579,0.606249988079071,0.5625,0.606249988079071,0.574999988079071,0.5975000023841858,0.023913901482101603,585
22,9.630796694755555,0.09113975906554603,0.1561007022857666,0.11306411328801422,relu,relu,32,0.1,0.1,250,954,categorical_crossentropy,adam,100,200,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 250, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 100, 'units2': 200}",0.4749999940395355,0.625,0.643750011920929,0.612500011920929,0.612500011920929,0.5562499761581421,0.643750011920929,0.518750011920929,0.6312500238418579,0.606249988079071,0.5925000041723252,0.05418429780692177,695
23,11.498831367492675,0.1647913212145578,0.11774942874908448,0.0013890118580554272,relu,relu,32,0.1,0.1,250,954,categorical_crossentropy,adam,100,500,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 250, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 100, 'units2': 500}",0.550000011920929,0.612500011920929,0.612500011920929,0.6000000238418579,0.5375000238418579,0.5249999761581421,0.643750011920929,0.543749988079071,0.5,0.5625,0.5687500059604644,0.04366062998798592,1106
