,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation1,param_batch_size,param_dropout1,param_epochs,param_input_dim,param_loss,param_optimizer,param_units1,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,141.51351130008698,8.716941803885234,0.6281618595123291,0.1205868984030475,relu,64,0.01,500,954,categorical_crossentropy,adam,100,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 500, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 100}",0.800000011920929,0.8142856955528259,0.8410714268684387,0.8482142686843872,0.7982142567634583,0.8232142925262451,0.8482142686843872,0.8035714030265808,0.8339285850524902,0.8339285850524902,0.8244642794132233,0.018472438613250226,1083
1,174.74861731529236,7.878610921666844,0.4571938753128052,0.060230455936347474,relu,64,0.01,500,954,categorical_crossentropy,adam,250,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 500, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 250}",0.7982142567634583,0.7749999761581421,0.8267857432365417,0.8374999761581421,0.8125,0.8035714030265808,0.8125,0.7857142686843872,0.824999988079071,0.8142856955528259,0.8091071307659149,0.018113347442984193,1308
2,297.4670975923538,36.66629907703544,0.5361159563064575,0.09388118140281013,relu,64,0.01,500,954,categorical_crossentropy,adam,500,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 500, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 500}",0.8107143044471741,0.7785714268684387,0.8464285731315613,0.8357142806053162,0.8339285850524902,0.8071428537368774,0.8232142925262451,0.8089285492897034,0.8374999761581421,0.8142856955528259,0.8196428537368774,0.01891508974739027,1171
3,396.2099560260773,30.373378748145818,0.5491817951202392,0.0967717330880396,relu,64,0.01,500,954,categorical_crossentropy,adam,750,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 500, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 750}",0.8196428418159485,0.8214285969734192,0.8357142806053162,0.762499988079071,0.8214285969734192,0.8196428418159485,0.8178571462631226,0.8089285492897034,0.8089285492897034,0.8410714268684387,0.815714281797409,0.020168301805957425,1217
4,461.59924962520597,64.69015814393883,0.44809818267822266,0.14631269248538592,relu,64,0.01,500,954,categorical_crossentropy,adam,1000,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 500, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 1000}",0.8178571462631226,0.8125,0.8303571343421936,0.8500000238418579,0.8107143044471741,0.8142856955528259,0.824999988079071,0.7892857193946838,0.8267857432365417,0.8321428298950195,0.8208928585052491,0.015299936214139434,1140
5,636.2383890867234,27.07202418109165,0.4604836702346802,0.1074017382532262,relu,64,0.01,500,954,categorical_crossentropy,adam,1500,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 500, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 1500}",0.8357142806053162,0.7267857193946838,0.8392857313156128,0.8089285492897034,0.8017857074737549,0.8125,0.8232142925262451,0.8035714030265808,0.8160714507102966,0.8321428298950195,0.8099999964237213,0.030432678498998174,1289
6,389.79493227005,48.49927634697633,0.37635204792022703,0.06258191452602889,relu,64,0.01,1500,954,categorical_crossentropy,adam,100,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 1500, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 100}",0.824999988079071,0.8303571343421936,0.8571428656578064,0.8589285612106323,0.8232142925262451,0.8160714507102966,0.8607142567634583,0.8374999761581421,0.8714285492897034,0.8589285612106323,0.8439285635948182,0.018578287079114693,772
7,517.2897339582444,39.13085849473407,0.41356716156005857,0.09272050854179462,relu,64,0.01,1500,954,categorical_crossentropy,adam,250,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 1500, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 250}",0.824999988079071,0.8267857432365417,0.8696428537368774,0.8714285492897034,0.8107143044471741,0.8374999761581421,0.8535714149475098,0.8428571224212646,0.8374999761581421,0.8678571581840515,0.8442857086658477,0.01980130388789078,758
8,834.1938621997833,127.57607959574442,0.38931033611297605,0.11070564217141816,relu,64,0.01,1500,954,categorical_crossentropy,adam,500,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 1500, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 500}",0.8267857432365417,0.8374999761581421,0.8517857193946838,0.8660714030265808,0.824999988079071,0.8535714149475098,0.8553571701049805,0.8392857313156128,0.8517857193946838,0.875,0.8482142865657807,0.015278031931305754,674
9,1184.4730090379715,128.57019309882972,0.4764837741851807,0.1264308965893837,relu,64,0.01,1500,954,categorical_crossentropy,adam,750,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 1500, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 750}",0.8500000238418579,0.8339285850524902,0.8464285731315613,0.8642857074737549,0.8321428298950195,0.8482142686843872,0.862500011920929,0.8482142686843872,0.8410714268684387,0.8821428418159485,0.8508928537368774,0.014358075154347012,605
