,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation1,param_batch_size,param_dropout1,param_epochs,param_input_dim,param_loss,param_optimizer,param_units1,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,38.926868844032285,2.6743089549906496,0.5784437179565429,0.08694516375585276,relu,64,0.01,500,954,categorical_crossentropy,adam,100,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 500, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 100}",0.699999988079071,0.6499999761581421,0.75,0.6928571462631226,0.75,0.7142857313156128,0.7357142567634583,0.7571428418159485,0.7285714149475098,0.7428571581840515,0.7221428513526916,0.03169530007639169,1105
1,49.402224278450014,2.085587015349028,0.500261926651001,0.09279263965583312,relu,64,0.01,500,954,categorical_crossentropy,adam,250,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 500, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 250}",0.7785714268684387,0.699999988079071,0.7428571581840515,0.7214285731315613,0.6571428775787354,0.7428571581840515,0.7285714149475098,0.7428571581840515,0.7785714268684387,0.7142857313156128,0.7307142913341522,0.0342633826431983,1001
2,84.62162907123566,7.099088808751229,0.4925434350967407,0.06956994131003418,relu,64,0.01,500,954,categorical_crossentropy,adam,500,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 500, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 500}",0.7857142686843872,0.6714285612106323,0.7428571581840515,0.7357142567634583,0.699999988079071,0.7642857432365417,0.7714285850524902,0.75,0.7642857432365417,0.7571428418159485,0.7442857146263122,0.032857149321104985,852
3,110.01961102485657,12.082706634883097,0.5306637763977051,0.08710228872057192,relu,64,0.01,500,954,categorical_crossentropy,adam,750,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 500, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 750}",0.7357142567634583,0.7142857313156128,0.7214285731315613,0.6857143044471741,0.7285714149475098,0.7571428418159485,0.699999988079071,0.7428571581840515,0.7142857313156128,0.7357142567634583,0.7235714256763458,0.019961689309830985,1088
4,120.65282924175263,10.858443593360064,0.3718030214309692,0.05346877881905524,relu,64,0.01,500,954,categorical_crossentropy,adam,1000,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 500, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 1000}",0.7928571701049805,0.6642857193946838,0.6785714030265808,0.6785714030265808,0.7285714149475098,0.6571428775787354,0.7428571581840515,0.6857143044471741,0.7642857432365417,0.7214285731315613,0.71142857670784,0.04335426863550268,1203
5,169.54714839458467,15.017999845732872,0.34758093357086184,0.05823722654125357,relu,64,0.01,500,954,categorical_crossentropy,adam,1500,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 500, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 1500}",0.7642857432365417,0.6857143044471741,0.699999988079071,0.699999988079071,0.6857143044471741,0.7214285731315613,0.6714285612106323,0.6785714030265808,0.7785714268684387,0.7142857313156128,0.7100000023841858,0.034136586487310765,1218
6,100.38101577758789,17.278532050671636,0.35133287906646726,0.03556153906667663,relu,64,0.01,1500,954,categorical_crossentropy,adam,100,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 1500, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 100}",0.800000011920929,0.6499999761581421,0.7428571581840515,0.7571428418159485,0.7214285731315613,0.8142856955528259,0.75,0.7857142686843872,0.8071428537368774,0.800000011920929,0.7628571391105652,0.04789444547831537,521
7,130.03063888549804,15.752731203563187,0.3618464469909668,0.08617136967386807,relu,64,0.01,1500,954,categorical_crossentropy,adam,250,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 1500, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 250}",0.7785714268684387,0.7214285731315613,0.7928571701049805,0.7285714149475098,0.7642857432365417,0.7857142686843872,0.75,0.7642857432365417,0.7714285850524902,0.7642857432365417,0.7621428668498993,0.021911235986328784,528
8,223.5799477815628,46.30158789409933,0.372745418548584,0.06384082881010522,relu,64,0.01,1500,954,categorical_crossentropy,adam,500,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 1500, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 500}",0.7714285850524902,0.6857143044471741,0.7571428418159485,0.7714285850524902,0.7642857432365417,0.7571428418159485,0.6928571462631226,0.7857142686843872,0.7642857432365417,0.7642857432365417,0.7514285802841186,0.03207134738339473,737
9,321.47128267288207,9.00490179391542,0.3661611080169678,0.04945020596731646,relu,64,0.01,1500,954,categorical_crossentropy,adam,750,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 1500, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 750}",0.7928571701049805,0.7285714149475098,0.7428571581840515,0.7857142686843872,0.7357142567634583,0.7642857432365417,0.7214285731315613,0.7642857432365417,0.7928571701049805,0.7357142567634583,0.756428575515747,0.025842944750933555,650
10,362.54104566574097,17.90278723965835,0.38865227699279786,0.08231609177691053,relu,64,0.01,1500,954,categorical_crossentropy,adam,1000,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 1500, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 1000}",0.7571428418159485,0.7428571581840515,0.75,0.7214285731315613,0.75,0.7428571581840515,0.7571428418159485,0.7714285850524902,0.7785714268684387,0.7642857432365417,0.7535714328289032,0.015402756299072787,707
11,478.1586050271988,15.795724895366437,0.3498706579208374,0.05357639219039954,relu,64,0.01,1500,954,categorical_crossentropy,adam,1500,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 1500, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 1500}",0.7785714268684387,0.6714285612106323,0.7571428418159485,0.7428571581840515,0.7642857432365417,0.75,0.6857143044471741,0.7571428418159485,0.75,0.7357142567634583,0.7392857134342193,0.03245876491884376,908
12,169.6809850215912,57.60353677130152,0.2851431131362915,0.08207414570779145,relu,64,0.01,3000,954,categorical_crossentropy,adam,100,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 3000, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 100}",0.7857142686843872,0.7714285850524902,0.7928571701049805,0.7714285850524902,0.800000011920929,0.800000011920929,0.7142857313156128,0.7785714268684387,0.7714285850524902,0.800000011920929,0.7785714387893676,0.024327693358425235,243
13,248.61219272613525,51.52081014759991,0.3746671676635742,0.10596785197877902,relu,64,0.01,3000,954,categorical_crossentropy,adam,250,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 3000, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 250}",0.7714285850524902,0.6499999761581421,0.75,0.7642857432365417,0.800000011920929,0.7857142686843872,0.7714285850524902,0.800000011920929,0.7714285850524902,0.7642857432365417,0.7628571510314941,0.04050700001906897,507
14,439.178116440773,60.06018331427899,0.3659191370010376,0.06695059823645999,relu,64,0.01,3000,954,categorical_crossentropy,adam,500,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 3000, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 500}",0.7857142686843872,0.7428571581840515,0.7357142567634583,0.7642857432365417,0.7428571581840515,0.7785714268684387,0.7285714149475098,0.7642857432365417,0.7785714268684387,0.7857142686843872,0.7607142865657807,0.020516294721537653,571
15,615.7930182933808,16.83740229326872,0.3889418840408325,0.08042054958364393,relu,64,0.01,3000,954,categorical_crossentropy,adam,750,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 3000, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 750}",0.7285714149475098,0.7857142686843872,0.7214285731315613,0.7571428418159485,0.7071428298950195,0.7642857432365417,0.75,0.7142857313156128,0.7357142567634583,0.7714285850524902,0.743571424484253,0.024836201863333338,863
16,677.8671661615372,61.588515306372194,0.3709482431411743,0.09350804976180543,relu,64,0.01,3000,954,categorical_crossentropy,adam,1000,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 3000, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 1000}",0.7571428418159485,0.7428571581840515,0.7642857432365417,0.7571428418159485,0.7714285850524902,0.7642857432365417,0.7142857313156128,0.7571428418159485,0.7857142686843872,0.7714285850524902,0.7585714340209961,0.018294636795338055,601
17,913.8017902135849,40.188944525564494,0.40142643451690674,0.1123995683203231,relu,64,0.01,3000,954,categorical_crossentropy,adam,1500,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 3000, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 1500}",0.8214285969734192,0.6785714030265808,0.75,0.7571428418159485,0.7142857313156128,0.75,0.7357142567634583,0.7785714268684387,0.7857142686843872,0.7928571701049805,0.7564285695552826,0.03905125856226182,657
18,325.6857118844986,60.42722776929756,0.4080502510070801,0.13754578416241778,relu,64,0.01,5000,954,categorical_crossentropy,adam,100,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 5000, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 100}",0.8071428537368774,0.75,0.7428571581840515,0.7214285731315613,0.8285714387893677,0.7857142686843872,0.7571428418159485,0.7714285850524902,0.7428571581840515,0.7857142686843872,0.7692857146263122,0.031143182357852437,406
19,416.9611066818237,66.29993695813583,0.3427093267440796,0.05413182633173274,relu,64,0.01,5000,954,categorical_crossentropy,adam,250,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 5000, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 250}",0.8214285969734192,0.75,0.7214285731315613,0.7642857432365417,0.75,0.7928571701049805,0.7571428418159485,0.7428571581840515,0.75,0.7571428418159485,0.7607142925262451,0.026389941857383446,562
20,741.4679507255554,81.88645638796919,0.3697604417800903,0.07431583390267026,relu,64,0.01,5000,954,categorical_crossentropy,adam,500,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 5000, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 500}",0.8142856955528259,0.6714285612106323,0.7642857432365417,0.7857142686843872,0.75,0.7571428418159485,0.7785714268684387,0.7714285850524902,0.800000011920929,0.7714285850524902,0.7664285719394683,0.03656836018093094,454
21,1057.5999632120133,35.88568350034725,0.4340695858001709,0.12795705661806042,relu,64,0.01,5000,954,categorical_crossentropy,adam,750,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 5000, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 750}",0.7285714149475098,0.7357142567634583,0.7428571581840515,0.7571428418159485,0.75,0.7642857432365417,0.7142857313156128,0.7928571701049805,0.7785714268684387,0.7857142686843872,0.7550000011920929,0.024338181678641484,679
22,1170.5307074308396,87.7511118715627,0.42771086692810056,0.10882464646507427,relu,64,0.01,5000,954,categorical_crossentropy,adam,1000,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 5000, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 1000}",0.800000011920929,0.699999988079071,0.7714285850524902,0.7428571581840515,0.7428571581840515,0.7714285850524902,0.7928571701049805,0.7428571581840515,0.800000011920929,0.7642857432365417,0.7628571569919587,0.029931901524418127,506
