,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation1,param_batch_size,param_dropout1,param_epochs,param_input_dim,param_loss,param_optimizer,param_units1,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,112.15609788894653,2.668586253880689,0.5473013877868652,0.07205580241450661,relu,64,0.01,500,954,categorical_crossentropy,adam,100,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 500, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 100}",0.7690476179122925,0.811904788017273,0.8285714387893677,0.8261904716491699,0.7809523940086365,0.7928571701049805,0.7833333611488342,0.8142856955528259,0.7904762029647827,0.7904762029647827,0.7988095343112945,0.01914409686992575,1014
1,138.90276894569396,5.4714872574774045,0.5199692249298096,0.08964708006505559,relu,64,0.01,500,954,categorical_crossentropy,adam,250,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 500, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 250}",0.773809552192688,0.8190476298332214,0.7976190447807312,0.8214285969734192,0.7642857432365417,0.800000011920929,0.8190476298332214,0.8142856955528259,0.7666666507720947,0.800000011920929,0.7976190567016601,0.02100102419246433,1036
2,237.58043384552002,16.236570826761486,0.5010174036026,0.09275783116650406,relu,64,0.01,500,954,categorical_crossentropy,adam,500,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 500, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 500}",0.7785714268684387,0.7642857432365417,0.800000011920929,0.7952380776405334,0.7452380657196045,0.8166666626930237,0.7833333611488342,0.8309524059295654,0.7476190328598022,0.788095235824585,0.7850000023841858,0.026278000315713132,1220
3,291.7255753040314,44.205746134505745,0.5418654441833496,0.10969130565549262,relu,64,0.01,500,954,categorical_crossentropy,adam,750,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 500, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 750}",0.7476190328598022,0.8023809790611267,0.7571428418159485,0.8095238208770752,0.7904762029647827,0.7904762029647827,0.7642857432365417,0.8023809790611267,0.773809552192688,0.6738095283508301,0.7711904883384705,0.03801256586783459,1372
4,376.2220561027527,13.30374145947841,0.4250828266143799,0.051122165267219855,relu,64,0.01,500,954,categorical_crossentropy,adam,1000,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 500, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 1000}",0.7976190447807312,0.8047618865966797,0.8023809790611267,0.8285714387893677,0.8190476298332214,0.811904788017273,0.726190447807312,0.8166666626930237,0.7571428418159485,0.7857142686843872,0.7949999988079071,0.029784765426863934,1077
5,512.4264157533646,27.126698662353647,0.3742928743362427,0.07353029977278694,relu,64,0.01,500,954,categorical_crossentropy,adam,1500,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 500, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 1500}",0.761904776096344,0.8190476298332214,0.7952380776405334,0.7952380776405334,0.8047618865966797,0.811904788017273,0.7976190447807312,0.8238095045089722,0.7857142686843872,0.788095235824585,0.798333328962326,0.017071610046738336,1025
6,278.4793939113617,55.73261610153621,0.43031949996948243,0.06584933063119047,relu,64,0.01,1500,954,categorical_crossentropy,adam,100,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 1500, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 100}",0.8166666626930237,0.8285714387893677,0.800000011920929,0.8285714387893677,0.8023809790611267,0.8285714387893677,0.8142856955528259,0.8476190567016602,0.7714285850524902,0.8333333134651184,0.8171428620815278,0.020476186275486512,730
7,396.2526153564453,19.05592020463067,0.4112410545349121,0.07911741070114843,relu,64,0.01,1500,954,categorical_crossentropy,adam,250,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 1500, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 250}",0.788095235824585,0.8238095045089722,0.8071428537368774,0.8357142806053162,0.8047618865966797,0.8023809790611267,0.800000011920929,0.8333333134651184,0.8071428537368774,0.811904788017273,0.8114285707473755,0.014356958485260057,841
8,659.5471046209335,105.29124589831925,0.4441477537155151,0.15512860149289975,relu,64,0.01,1500,954,categorical_crossentropy,adam,500,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 1500, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 500}",0.811904788017273,0.8238095045089722,0.8238095045089722,0.8190476298332214,0.788095235824585,0.7833333611488342,0.8142856955528259,0.8285714387893677,0.788095235824585,0.8357142806053162,0.8116666674613953,0.017704100133005718,835
9,988.7399913072586,47.976478648129415,0.42202959060668943,0.04619265572711812,relu,64,0.01,1500,954,categorical_crossentropy,adam,750,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 1500, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 750}",0.8095238208770752,0.8380952477455139,0.8071428537368774,0.8523809313774109,0.711904764175415,0.8309524059295654,0.7904762029647827,0.8214285969734192,0.8166666626930237,0.8071428537368774,0.8085714340209961,0.03633117955071619,885
10,1108.7147214651109,51.257646836463174,0.4459311246871948,0.07587694131685307,relu,64,0.01,1500,954,categorical_crossentropy,adam,1000,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 1500, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 1000}",0.8380952477455139,0.8285714387893677,0.8166666626930237,0.8166666626930237,0.7928571701049805,0.8142856955528259,0.8047618865966797,0.8476190567016602,0.7952380776405334,0.8238095045089722,0.8178571403026581,0.016641139861853508,718
11,1431.0685787439347,185.3883579046523,0.4750431299209595,0.11716134406694567,relu,64,0.01,1500,954,categorical_crossentropy,adam,1500,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 1500, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 1500}",0.811904788017273,0.8285714387893677,0.8285714387893677,0.8309524059295654,0.8095238208770752,0.8095238208770752,0.800000011920929,0.8142856955528259,0.7833333611488342,0.800000011920929,0.8116666793823242,0.01426386987347827,833
12,552.5721973419189,91.24450306278572,0.4801750659942627,0.12514302138809585,relu,64,0.01,3000,954,categorical_crossentropy,adam,100,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 3000, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 100}",0.8309524059295654,0.8309524059295654,0.8166666626930237,0.8357142806053162,0.8166666626930237,0.8547618985176086,0.8309524059295654,0.8452380895614624,0.8214285969734192,0.8261904716491699,0.830952388048172,0.01146818215463927,393
13,785.4494541883469,79.01771306905123,0.39498000144958495,0.09518405565849049,relu,64,0.01,3000,954,categorical_crossentropy,adam,250,"{'activation1': 'relu', 'batch_size': 64, 'dropout1': 0.01, 'epochs': 3000, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 250}",0.8404762148857117,0.8523809313774109,0.8261904716491699,0.8428571224212646,0.811904788017273,0.8452380895614624,0.8476190567016602,0.8428571224212646,0.8023809790611267,0.8285714387893677,0.8340476214885711,0.015578404297824729,321
