,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation1,param_activation2,param_batch_size,param_dropout1,param_dropout2,param_epochs,param_input_dim,param_loss,param_optimizer,param_units1,param_units2,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,8.880313801765443,0.45418029457388487,0.1292490243911743,0.014317209500413746,relu,relu,32,0.1,0.1,100,954,categorical_crossentropy,adam,50,50,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 100, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 50, 'units2': 50}",0.6854166388511658,0.6520833373069763,0.75,0.699999988079071,0.6499999761581421,0.6833333373069763,0.6708333492279053,0.6833333373069763,0.6833333373069763,0.6833333373069763,0.6841666638851166,0.026388524292778413,1140
1,8.841419768333434,0.056208241503659974,0.1389085531234741,0.0510380255190886,relu,relu,32,0.1,0.1,100,954,categorical_crossentropy,adam,50,100,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 100, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 50, 'units2': 100}",0.6583333611488342,0.71875,0.699999988079071,0.71875,0.6875,0.7250000238418579,0.6708333492279053,0.6812499761581421,0.6812499761581421,0.6916666626930237,0.6933333337306976,0.02097452123376884,968
2,9.376924085617066,0.1071240332278805,0.12188045978546143,0.0017017555642259727,relu,relu,32,0.1,0.1,100,954,categorical_crossentropy,adam,50,200,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 100, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 50, 'units2': 200}",0.6916666626930237,0.7291666865348816,0.7166666388511658,0.6979166865348816,0.6645833253860474,0.6875,0.6854166388511658,0.706250011920929,0.6604166626930237,0.6708333492279053,0.6910416662693024,0.02116506968832927,1013
3,11.090995955467225,0.13184357388844725,0.12272372245788574,0.0016036252062271495,relu,relu,32,0.1,0.1,100,954,categorical_crossentropy,adam,50,500,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 100, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 50, 'units2': 500}",0.7104166746139526,0.699999988079071,0.7479166388511658,0.71875,0.65625,0.7166666388511658,0.6770833134651184,0.731249988079071,0.6854166388511658,0.6875,0.7031249880790711,0.025924734200248645,877
4,9.990605330467224,0.1252473570110738,0.11644642353057862,0.0009898716767909373,relu,relu,32,0.1,0.1,100,954,categorical_crossentropy,adam,100,50,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 100, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 100, 'units2': 50}",0.6875,0.6916666626930237,0.7250000238418579,0.7124999761581421,0.668749988079071,0.7208333611488342,0.71875,0.6666666865348816,0.675000011920929,0.6895833611488342,0.6956250071525574,0.021029288432699758,936
5,10.253898239135742,0.07621483562906196,0.1350701093673706,0.057047528516303736,relu,relu,32,0.1,0.1,100,954,categorical_crossentropy,adam,100,100,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 100, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 100, 'units2': 100}",0.6979166865348816,0.706250011920929,0.7291666865348816,0.7020833492279053,0.706250011920929,0.737500011920929,0.6729166507720947,0.7124999761581421,0.706250011920929,0.675000011920929,0.704583340883255,0.01920286817200962,871
6,10.996979928016662,0.1083573500266331,0.11715905666351319,0.00266840625140039,relu,relu,32,0.1,0.1,100,954,categorical_crossentropy,adam,100,200,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 100, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 100, 'units2': 200}",0.6854166388511658,0.6895833611488342,0.7166666388511658,0.7104166746139526,0.6270833611488342,0.699999988079071,0.7104166746139526,0.6729166507720947,0.6833333373069763,0.6958333253860474,0.6891666650772095,0.024470069987423976,1042
7,13.328298544883728,0.11178985463875453,0.11691462993621826,0.0014551140493950876,relu,relu,32,0.1,0.1,100,954,categorical_crossentropy,adam,100,500,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 100, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 100, 'units2': 500}",0.7041666507720947,0.71875,0.7229166626930237,0.7437499761581421,0.6708333492279053,0.699999988079071,0.6625000238418579,0.6645833253860474,0.6833333373069763,0.6791666746139526,0.6949999988079071,0.026040823458693407,944
8,13.078797602653504,0.1188208447535008,0.11722919940948487,0.0015351883295333089,relu,relu,32,0.1,0.1,100,954,categorical_crossentropy,adam,200,50,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 100, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 200, 'units2': 50}",0.6937500238418579,0.6979166865348816,0.737500011920929,0.699999988079071,0.6625000238418579,0.6916666626930237,0.7020833492279053,0.6791666746139526,0.7145833373069763,0.6895833611488342,0.6968750119209289,0.0189400063126757,920
9,13.637496042251588,0.13242406700407064,0.11670682430267335,0.001347338418508607,relu,relu,32,0.1,0.1,100,954,categorical_crossentropy,adam,200,100,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 100, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 200, 'units2': 100}",0.6958333253860474,0.6708333492279053,0.7145833373069763,0.6729166507720947,0.65625,0.6937500238418579,0.7104166746139526,0.6895833611488342,0.7083333134651184,0.7124999761581421,0.6925000011920929,0.019098607540947863,983
