,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation1,param_activation2,param_batch_size,param_dropout1,param_dropout2,param_epochs,param_input_dim,param_loss,param_optimizer,param_units1,param_units2,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,1.1883171319961547,0.403769139366764,0.11753754615783692,0.015981460512781234,relu,relu,32,0.1,0.1,100,954,categorical_crossentropy,adam,50,50,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 100, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 50, 'units2': 50}",0.40625,0.3125,0.21875,0.40625,0.40625,0.375,0.53125,0.375,0.34375,0.4375,0.38125,0.07756046028744285,120
1,1.055852460861206,0.01469434312096238,0.1313680648803711,0.05653351938209635,relu,relu,32,0.1,0.1,100,954,categorical_crossentropy,adam,50,100,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 100, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 50, 'units2': 100}",0.375,0.3125,0.28125,0.34375,0.3125,0.28125,0.46875,0.375,0.40625,0.40625,0.35625,0.05796011559684815,454
2,1.0976760625839233,0.06560649884845578,0.11351392269134522,0.001785237327161339,relu,relu,32,0.1,0.1,100,954,categorical_crossentropy,adam,50,200,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 100, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 50, 'units2': 200}",0.40625,0.3125,0.28125,0.34375,0.375,0.40625,0.5,0.4375,0.46875,0.375,0.390625,0.06442352540027595,52
3,1.1780895471572876,0.06454535887880386,0.11304006576538086,0.0015843516453891559,relu,relu,32,0.1,0.1,100,954,categorical_crossentropy,adam,50,500,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 100, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 50, 'units2': 500}",0.40625,0.34375,0.28125,0.34375,0.25,0.34375,0.4375,0.40625,0.34375,0.40625,0.35625,0.05625,454
4,1.1121097564697267,0.06707008684343606,0.1131471872329712,0.0013561188547873168,relu,relu,32,0.1,0.1,100,954,categorical_crossentropy,adam,100,50,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 100, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 100, 'units2': 50}",0.34375,0.34375,0.28125,0.34375,0.3125,0.3125,0.46875,0.3125,0.375,0.375,0.346875,0.04931166824393594,624
5,1.1595877647399901,0.08857618615896143,0.11378836631774902,0.001838736479579484,relu,relu,32,0.1,0.1,100,954,categorical_crossentropy,adam,100,100,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 100, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 100, 'units2': 100}",0.28125,0.3125,0.28125,0.375,0.21875,0.3125,0.5,0.46875,0.34375,0.34375,0.34375,0.08149003006503311,698
6,1.1860203504562379,0.06909494796873564,0.11310088634490967,0.001685322809808961,relu,relu,32,0.1,0.1,100,954,categorical_crossentropy,adam,100,200,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 100, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 100, 'units2': 200}",0.3125,0.4375,0.28125,0.375,0.3125,0.28125,0.46875,0.3125,0.4375,0.40625,0.3625,0.0673145600891813,346
7,1.3337027788162232,0.0687392799081654,0.11398096084594726,0.002129969073420774,relu,relu,32,0.1,0.1,100,954,categorical_crossentropy,adam,100,500,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 100, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 100, 'units2': 500}",0.3125,0.375,0.21875,0.375,0.21875,0.28125,0.4375,0.40625,0.40625,0.3125,0.334375,0.07401699551454383,883
8,1.332741093635559,0.07530335769564382,0.1136491060256958,0.0016423173542451969,relu,relu,32,0.1,0.1,100,954,categorical_crossentropy,adam,200,50,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 100, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 200, 'units2': 50}",0.34375,0.375,0.34375,0.3125,0.25,0.34375,0.5,0.40625,0.375,0.34375,0.359375,0.06131692771983933,396
9,1.3701860189437867,0.08172218960584676,0.1134291410446167,0.0014871920928577593,relu,relu,32,0.1,0.1,100,954,categorical_crossentropy,adam,200,100,"{'activation1': 'relu', 'activation2': 'relu', 'batch_size': 32, 'dropout1': 0.1, 'dropout2': 0.1, 'epochs': 100, 'input_dim': 954, 'loss': 'categorical_crossentropy', 'optimizer': 'adam', 'units1': 200, 'units2': 100}",0.375,0.28125,0.25,0.34375,0.375,0.21875,0.5,0.3125,0.34375,0.375,0.3375,0.075,823
